@context;@type;name;startDate;endDate;url;location;performer;description;image;eventAttendanceMode;eventStatus;offers;organizer
http://schema.org;MusicEvent;The Ocean @ Kesselhaus;2025-01-11T19:00:00;2025-01-11;https://www.bandsintown.com/e/105962487-the-ocean-at-kesselhaus?came_from=209;{'@type': 'Place', 'name': 'Kesselhaus', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Germany', 'addressRegion': '', 'addressLocality': 'Berlin', 'streetAddress': 'Schönhauser Allee 36', 'postalCode': '10435'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 52.5393856, 'longitude': 13.4137106}};{'@type': 'PerformingGroup', 'name': 'The Ocean'};End Of An Eon - Performing Holocene & Best of Phanerozoic;https://photos.bandsintown.com/thumb/18247684.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105962487-the-ocean-at-kesselhaus?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-09-18T14:44:49Z'};{'@type': 'Organization', 'name': 'The Ocean', 'url': 'https://www.bandsintown.com/a/34832-the-ocean?came_from=209'}
http://schema.org;MusicEvent;The Ocean @ Vooruit;2025-01-16T19:00:00;2025-01-16;https://www.bandsintown.com/e/105962512-the-ocean-at-vooruit?came_from=209;{'@type': 'Place', 'name': 'Vooruit', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Belgium', 'addressRegion': '', 'addressLocality': 'Gent', 'streetAddress': 'Sint Pietersnieuwstraat 23', 'postalCode': '9000'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 51.0476851, 'longitude': 3.7274631999999883}};{'@type': 'PerformingGroup', 'name': 'The Ocean'};End Of An Eon - Performing Holocene & Best of Phanerozoic;https://photos.bandsintown.com/thumb/18247733.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105962512-the-ocean-at-vooruit?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-09-18T14:48:30Z'};{'@type': 'Organization', 'name': 'The Ocean', 'url': 'https://www.bandsintown.com/a/34832-the-ocean?came_from=209'}
http://schema.org;MusicEvent;The Ocean @ Mon Madrid;2025-02-02T19:00:00;2025-02-02;https://www.bandsintown.com/e/105962516-the-ocean-at-mon-madrid?came_from=209;{'@type': 'Place', 'name': 'Mon Madrid', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Spain', 'addressRegion': '', 'addressLocality': 'Madrid', 'streetAddress': 'Calle Hilarión Eslava 36', 'postalCode': '28015'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 40.435835, 'longitude': -3.7165281999999706}};{'@type': 'PerformingGroup', 'name': 'The Ocean'};End Of An Eon - Performing Holocene & Best of Phanerozoic;https://photos.bandsintown.com/thumb/18247745.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105962516-the-ocean-at-mon-madrid?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-09-18T14:49:11Z'};{'@type': 'Organization', 'name': 'The Ocean', 'url': 'https://www.bandsintown.com/a/34832-the-ocean?came_from=209'}
http://schema.org;MusicEvent;Covet @ Shindaita Fever ;2024-12-16T19:00:00;2024-12-16;https://www.bandsintown.com/e/106023956-covet-at-shindaita-fever?came_from=209;{'@type': 'Place', 'name': 'Shindaita Fever ', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Japan', 'addressRegion': '', 'addressLocality': 'Tokyo', 'streetAddress': '', 'postalCode': ''}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 35.68245, 'longitude': 139.69382}};{'@type': 'PerformingGroup', 'name': 'Covet'};Covet;https://photos.bandsintown.com/thumb/8208616.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/106023956-covet-at-shindaita-fever?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-10-08T03:00:43Z'};{'@type': 'Organization', 'name': 'Covet', 'url': 'https://www.bandsintown.com/a/615560-covet?came_from=209'}
http://schema.org;MusicEvent;Covet @ Shinsaibashi Sunhall;2024-12-17T19:00:00;2024-12-17;https://www.bandsintown.com/e/106023961-covet-at-shinsaibashi-sunhall?came_from=209;{'@type': 'Place', 'name': 'Shinsaibashi Sunhall', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Japan', 'addressRegion': '', 'addressLocality': 'Osaka', 'streetAddress': 'Japan', 'postalCode': '542-0086'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 34.67089550000001, 'longitude': 135.4984193}};{'@type': 'PerformingGroup', 'name': 'Covet'};Covet;https://photos.bandsintown.com/thumb/8208616.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/106023961-covet-at-shinsaibashi-sunhall?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-10-08T03:00:43Z'};{'@type': 'Organization', 'name': 'Covet', 'url': 'https://www.bandsintown.com/a/615560-covet?came_from=209'}
http://schema.org;MusicEvent;Covet @ Live & Lounge Vio;2024-12-18T19:00:00;2024-12-18;https://www.bandsintown.com/e/106023967-covet-at-live-and-lounge-vio?came_from=209;{'@type': 'Place', 'name': 'Live & Lounge Vio', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Japan', 'addressRegion': '', 'addressLocality': 'Nagoya', 'streetAddress': 'Japan', 'postalCode': '460-0007'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 35.1693237, 'longitude': 136.9204545}};{'@type': 'PerformingGroup', 'name': 'Covet'};Covet;https://photos.bandsintown.com/thumb/8208616.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/106023967-covet-at-live-and-lounge-vio?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-10-08T03:00:43Z'};{'@type': 'Organization', 'name': 'Covet', 'url': 'https://www.bandsintown.com/a/615560-covet?came_from=209'}
http://schema.org;MusicEvent;Covet @ Shibuya Chelsea Hotel;2024-12-19T19:00:00;2024-12-19;https://www.bandsintown.com/e/106023975-covet-at-shibuya-chelsea-hotel?came_from=209;{'@type': 'Place', 'name': 'Shibuya Chelsea Hotel', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Japan', 'addressRegion': '', 'addressLocality': 'Shibuya City', 'streetAddress': '4-7 Udagawachō', 'postalCode': '150-0042'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 35.6625048, 'longitude': 139.6978734}};{'@type': 'PerformingGroup', 'name': 'Covet'};Covet;https://photos.bandsintown.com/thumb/8208616.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/106023975-covet-at-shibuya-chelsea-hotel?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-10-08T03:00:43Z'};{'@type': 'Organization', 'name': 'Covet', 'url': 'https://www.bandsintown.com/a/615560-covet?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ The Park Theatre;2024-10-16T19:00:00;2024-10-16;https://www.bandsintown.com/e/105606636-cryptopsy-at-the-park-theatre?came_from=209;{'@type': 'Place', 'name': 'The Park Theatre', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Canada', 'addressRegion': '', 'addressLocality': 'Winnipeg', 'streetAddress': '698 Osborne St', 'postalCode': 'R3L 2B9'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 49.8621794, 'longitude': -97.13187359999999}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606636-cryptopsy-at-the-park-theatre?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:46Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ Varsity Theater;2024-10-17T17:00:00;2024-10-17;https://www.bandsintown.com/e/1032540538-cryptopsy-at-varsity-theater?came_from=209;{'@type': 'Place', 'name': 'Varsity Theater', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'MN', 'addressLocality': 'Minneapolis', 'streetAddress': '1308 SE 4th St', 'postalCode': '55414'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 44.980837, 'longitude': -93.237034}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1032540538-cryptopsy-at-varsity-theater?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-07-23T03:41:02Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ The Castle Theatre;2024-10-18T19:00:00;2024-10-18;https://www.bandsintown.com/e/105606646-cryptopsy-at-the-castle-theatre?came_from=209;{'@type': 'Place', 'name': 'The Castle Theatre', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'IL', 'addressLocality': 'Bloomington', 'streetAddress': '209 E Washington St', 'postalCode': '61701'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 40.4794828, 'longitude': -88.99173569999999}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606646-cryptopsy-at-the-castle-theatre?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:49Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ Pop's NightClub & Concert Venue;2024-10-19T18:30:00;2024-10-19;https://www.bandsintown.com/e/1032234757-cryptopsy-at-pop's-nightclub-and-concert-venue?came_from=209;"{'@type': 'Place', 'name': ""Pop's NightClub & Concert Venue"", 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'IL', 'addressLocality': 'Sauget', 'streetAddress': '401 Monsanto Ave', 'postalCode': '62201'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 38.602459, 'longitude': -90.17547000000002}}";{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;"{'@type': 'Offer', 'url': ""https://www.bandsintown.com/e/1032234757-cryptopsy-at-pop's-nightclub-and-concert-venue?came_from=209"", 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-18T03:04:34Z'}";{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ Hi-Fi Annex;2024-10-20T19:00:00;2024-10-20;https://www.bandsintown.com/e/105606643-cryptopsy-at-hi-fi-annex?came_from=209;{'@type': 'Place', 'name': 'Hi-Fi Annex', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'IN', 'addressLocality': 'Indianapolis', 'streetAddress': '1043 Virginia Ave #4', 'postalCode': '46203'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 39.76838, 'longitude': -86.15804}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606643-cryptopsy-at-hi-fi-annex?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:49Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ The Opera House;2024-10-22T19:00:00;2024-10-22;https://www.bandsintown.com/e/105606635-cryptopsy-at-the-opera-house?came_from=209;{'@type': 'Place', 'name': 'The Opera House', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Canada', 'addressRegion': '', 'addressLocality': 'Toronto', 'streetAddress': '735 Queen St E', 'postalCode': 'M4M'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 43.65900360000001, 'longitude': -79.34880250000003}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606635-cryptopsy-at-the-opera-house?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:46Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ Brass Monkey;2024-10-23T19:00:00;2024-10-23;https://www.bandsintown.com/e/105606653-cryptopsy-at-brass-monkey?came_from=209;{'@type': 'Place', 'name': 'Brass Monkey', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Canada', 'addressRegion': '', 'addressLocality': 'Nepean', 'streetAddress': '250 Greenbank Rd', 'postalCode': 'K2H 8X4'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 45.325401, 'longitude': -75.77979499999998}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606653-cryptopsy-at-brass-monkey?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:46Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ Beanfield Theatre;2024-10-24T19:00:00;2024-10-24;https://www.bandsintown.com/e/105606644-cryptopsy-at-beanfield-theatre?came_from=209;{'@type': 'Place', 'name': 'Beanfield Theatre', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Canada', 'addressRegion': '', 'addressLocality': 'Montréal', 'streetAddress': '', 'postalCode': ''}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 45.50884, 'longitude': -73.58781}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606644-cryptopsy-at-beanfield-theatre?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:49Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ La Source de la Martinière;2024-10-25T19:00:00;2024-10-25;https://www.bandsintown.com/e/105606642-cryptopsy-at-la-source-de-la-martiniere?came_from=209;{'@type': 'Place', 'name': 'La Source de la Martinière', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Canada', 'addressRegion': '', 'addressLocality': 'Québec', 'streetAddress': '201 de Lanaudière St', 'postalCode': 'G1L 4H2'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 46.827609, 'longitude': -71.24346500000001}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606642-cryptopsy-at-la-source-de-la-martiniere?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:49Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ Empire Live;2024-10-26T19:00:00;2024-10-26;https://www.bandsintown.com/e/105606647-cryptopsy-at-empire-live?came_from=209;{'@type': 'Place', 'name': 'Empire Live', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'NY', 'addressLocality': 'Albany', 'streetAddress': '93 N Pearl St', 'postalCode': '12207'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 42.652676, 'longitude': -73.750384}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606647-cryptopsy-at-empire-live?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:49Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ Sherman Theater;2024-10-27T19:00:00;2024-10-27;https://www.bandsintown.com/e/105606641-cryptopsy-at-sherman-theater?came_from=209;{'@type': 'Place', 'name': 'Sherman Theater', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'PA', 'addressLocality': 'Stroudsburg', 'streetAddress': '524 Main St', 'postalCode': '18360'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 40.986299, 'longitude': -75.1911301}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606641-cryptopsy-at-sherman-theater?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:46Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ The Asylum at Masonic Temple;2024-10-28T19:00:00;2024-10-28;https://www.bandsintown.com/e/105606652-cryptopsy-at-the-asylum-at-masonic-temple?came_from=209;{'@type': 'Place', 'name': 'The Asylum at Masonic Temple', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'OH', 'addressLocality': 'Cleveland', 'streetAddress': '', 'postalCode': ''}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 41.4995, 'longitude': -81.69541}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606652-cryptopsy-at-the-asylum-at-masonic-temple?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:46Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ The Regency Live;2024-10-30T19:00:00;2024-10-30;https://www.bandsintown.com/e/105606645-cryptopsy-at-the-regency-live?came_from=209;{'@type': 'Place', 'name': 'The Regency Live', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'MO', 'addressLocality': 'Springfield', 'streetAddress': '307 Park Central E', 'postalCode': '65806'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 37.2090459, 'longitude': -93.2910373}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606645-cryptopsy-at-the-regency-live?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:49Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ Temple Live - Wichita;2024-10-31T19:00:00;2024-10-31;https://www.bandsintown.com/e/105606648-cryptopsy-at-temple-live-wichita?came_from=209;{'@type': 'Place', 'name': 'Temple Live - Wichita', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'KS', 'addressLocality': 'Wichita', 'streetAddress': '', 'postalCode': ''}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 37.69224, 'longitude': -97.33754}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606648-cryptopsy-at-temple-live-wichita?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:46Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ Black Sheep;2024-11-01T19:00:00;2024-11-01;https://www.bandsintown.com/e/105606639-cryptopsy-at-black-sheep?came_from=209;{'@type': 'Place', 'name': 'Black Sheep', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'CO', 'addressLocality': 'Colorado Springs', 'streetAddress': '2106 E Platte Ave', 'postalCode': '80909'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 38.8373461, 'longitude': -104.7893111}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606639-cryptopsy-at-black-sheep?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:46Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ The Complex;2024-11-02T18:30:00;2024-11-02;https://www.bandsintown.com/e/1032096669-cryptopsy-at-the-complex?came_from=209;{'@type': 'Place', 'name': 'The Complex', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'UT', 'addressLocality': 'Salt Lake City', 'streetAddress': '536 W 100 S', 'postalCode': '84101'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 40.7673663, 'longitude': -111.9065076}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1032096669-cryptopsy-at-the-complex?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T23:36:04Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Cryptopsy @ Virginia Street Brewhouse;2024-11-03T19:00:00;2024-11-03;https://www.bandsintown.com/e/105606650-cryptopsy-at-virginia-street-brewhouse?came_from=209;{'@type': 'Place', 'name': 'Virginia Street Brewhouse', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'NV', 'addressLocality': 'Reno', 'streetAddress': '211 N Virginia St', 'postalCode': '89501'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 39.52723690000001, 'longitude': -119.8134915}};{'@type': 'PerformingGroup', 'name': 'Cryptopsy'};Cryptopsy;https://photos.bandsintown.com/thumb/15279707.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105606650-cryptopsy-at-virginia-street-brewhouse?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-06-03T20:39:49Z'};{'@type': 'Organization', 'name': 'Cryptopsy', 'url': 'https://www.bandsintown.com/a/2941-cryptopsy?came_from=209'}
http://schema.org;MusicEvent;Pain of Salvation @ EX THEATER ROPPONGI;2024-11-26T19:00:00;2024-11-26;https://www.bandsintown.com/e/105816592-pain-of-salvation-at-ex-theater-roppongi?came_from=209;{'@type': 'Place', 'name': 'EX THEATER ROPPONGI', 'address': {'@type': 'PostalAddress', 'addressCountry': 'Japan', 'addressRegion': '', 'addressLocality': 'Minato City', 'streetAddress': '1-chōme-2-9 Nishiazabu', 'postalCode': '106-0031'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 35.6612634, 'longitude': 139.7272975}};{'@type': 'PerformingGroup', 'name': 'Pain of Salvation'};Realise It Yourself Vol 1.  2024;https://photos.bandsintown.com/thumb/17821813.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/105816592-pain-of-salvation-at-ex-theater-roppongi?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-08-04T13:03:43Z'};{'@type': 'Organization', 'name': 'Pain of Salvation', 'url': 'https://www.bandsintown.com/a/11584-pain-of-salvation?came_from=209'}
http://schema.org;MusicEvent;Thou @ Stay Gold Deli;2024-10-19T19:00:00;2024-10-19;https://www.bandsintown.com/e/1032734702-thou-at-stay-gold-deli?came_from=209;{'@type': 'Place', 'name': 'Stay Gold Deli', 'address': {'@type': 'PostalAddress', 'addressCountry': 'United States', 'addressRegion': 'CA', 'addressLocality': 'Oakland', 'streetAddress': '2635 San Pablo Ave', 'postalCode': '94612'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 37.8177234, 'longitude': -122.2758895}};{'@type': 'PerformingGroup', 'name': 'Thou'};Thou;https://photos.bandsintown.com/thumb/11980622.jpeg;http://schema.org/OfflineEventAttendanceMode;http://schema.org/EventScheduled;{'@type': 'Offer', 'url': 'https://www.bandsintown.com/e/1032734702-thou-at-stay-gold-deli?came_from=209', 'availability': 'https://schema.org/InStock', 'validFrom': '2024-08-14T23:37:24Z'};{'@type': 'Organization', 'name': 'Thou', 'url': 'https://www.bandsintown.com/a/47748-thou?came_from=209'}
